term,subject,course_name,course_number,crn,section,frequency,time,days,location,date_range,schedule_type,instructor,instructional_method,units,additional_information
202409,MUS,INDIVIDUAL TUITION: Piano,440,12425,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Arthur Paul  Rowe (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Piano,440,12426,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Eva   Kinderman (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Piano,440,12427,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,TBA,Face-to-face,1.000,Restricted to BMus. Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors.
202409,MUS,INDIVIDUAL TUITION: Saxophone,440,12428,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Wendell Arthur  Clanton (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Trombone,440,12429,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Scott   MacInnes (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Trumpet,440,12430,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Merrie   Klazek (P),Face-to-face,1.000,Restricted to BMus. Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors.
202409,MUS,INDIVIDUAL TUITION: Tuba,440,12431,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Scott   MacInnes (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Viola,440,12432,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Joanna Elizabeth  Hood (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Violin,440,12433,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Ann   Elliott-Goldschmid (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Voice,440,12434,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Benjamin   Butterfield (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors .
202409,MUS,INDIVIDUAL TUITION: Voice,440,12435,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Anne   Grimm (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Voice,440,12436,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Kyron   Basu (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,INDIVIDUAL TUITION: Voice,440,12437,MUS 440,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Marion   Newman (P),Face-to-face,1.000,Restricted to BMus; Registration by permission (space available) for Composition and Theory and Musicology and Sound Studies majors
202409,MUS,SEMINAR IN PERFORMANCE: Cello,445,12438,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Pamela Ruth  Highbaugh Aloni (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Guitar,445,12439,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,TBA,Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 345 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Piano,445,12440,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,May Ling  Kwok (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Piano,445,12441,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Arthur Paul  Rowe (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Piano,445,12442,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Eva   Kinderman (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Piano,445,12443,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,TBA,Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Saxophone,445,12444,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Wendell Arthur  Clanton (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Trumpet,445,12445,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Merrie   Klazek (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Viola,445,12446,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Joanna Elizabeth  Hood (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Violin,445,12447,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Ann   Elliott-Goldschmid (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Bass,445,12448,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,TBA,Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Voice,445,12449,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Benjamin   Butterfield (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Voice,445,12450,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Anne   Grimm (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Voice,445,12451,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Marion   Newman (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Organ,445,12452,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Mark   McDonald (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Clarinet,445,14060,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,David   Boutin-Bourque (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Percussion,445,14134,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,William   Linwood (P),Face-to-face,2.000,Restricted to BMus: Performance Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,SEMINAR IN PERFORMANCE: Trombone,445,14199,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Scott   MacInnes (P),Face-to-face,2.000,Restricted to BMus: Performance  Students registering in this section must also register in a lab section (MUS 445 B01 or MUS 445 B02)
202409,MUS,Seminar in Performance,445,12453,MUS 445,Every Week,3:00 pm - 5:50 pm,M,MacLaurin Building B125,"Sep 04, 2024 - Dec 04, 2024",Lab,TBA,Face-to-face,0.000,Students registering in this section must also register in a lecture section (A01 to A18)
202409,MUS,Seminar in Performance,445,12454,MUS 445,Every Week,TBA,,TBA,"Sep 04, 2024 - Dec 04, 2024",Lab,TBA,Face-to-face,0.000,Students registering in this section must also register in a lecture section (A01 to A18)
202409,MUS,University Orchestra,480A,12455,MUS 480A,Every Week,10:00 am - 11:50 am,TF,Jamie Cassels Centre B144,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,"Ajtony Csaba   Szakacs (P), Giuseppe   Pietraroia",Face-to-face,1.000,Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca.
202501,ECON,Environmental Economics II,481,21036,ECON 481,Every Week,9:00 am - 10:20 am,TF,MacLaurin Building D287,"Jan 06, 2025 - Apr 04, 2025",Lecture,Peter W  Kennedy (P),Face-to-face,1.500,
202409,CSC,Advanced Topics in Bioinformatics,427,10830,CSC 427,Every Week,10:00 am - 11:20 am,MR,MacLaurin Building D283,"Sep 04, 2024 - Dec 04, 2024",Lecture,Ibrahim   Numanagic (P),Face-to-face,1.500,Reserved for students in a Computer Science or Data Science major program. Software Engineering students must register in A02.
202409,CSC,Advanced Topics in Bioinformatics,427,10831,CSC 427,Every Week,10:00 am - 11:20 am,MR,MacLaurin Building D283,"Sep 04, 2024 - Dec 04, 2024",Lecture,Ibrahim   Numanagic (P),Face-to-face,1.500,Reserved for Software Engineering students. Students in a Computer Science or Data Science major must register in A01.
202409,MUS,University Wind Symphony,480B,12456,MUS 480B,Every Week,10:30 am - 12:20 pm,MR,Jamie Cassels Centre B144,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Steven J  Capaldo (P),Face-to-face,1.000,Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca.
202501,PHYS,Particle Physics,424,22596,PHYS 424,Every Week,8:30 am - 9:50 am,MR,Elliott Building 161,"Jan 06, 2025 - Apr 04, 2025",Lecture,Travis   Martin (P),Face-to-face,1.500,
202501,PHYS,Fluid Mechanics,426,22597,PHYS 426,Every Week,11:30 am - 12:20 pm,TWF,Clearihue Building A325,"Jan 06, 2025 - Apr 04, 2025",Lecture,Jody Michael  Klymak (P),Face-to-face,1.500,
202501,PHYS,Fluid Mechanics,426,22598,PHYS 426,Every Week,TBA,,TBA,"Jan 06, 2025 - Apr 04, 2025",Lab,TBA,Face-to-face,0.000,
202501,PHYS,Geophysics,427,22599,PHYS 427,Every Week,8:30 am - 9:20 am,TWF,Elliott Building 060,"Jan 06, 2025 - Apr 04, 2025",Lecture,Stanley Edward  Dosso (P),Face-to-face,1.500,This course is cross-listed with EOS 427.
202409,MUS,Jazz and Creative Music Ensemble,480D,12457,MUS 480D,Every Week,4:30 pm - 6:20 pm,W,MacLaurin Building B037,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Scott   MacInnes (P),Face-to-face,1.000,Placement audition required.
202501,PHYS,Honours Laboratory,429A,23534,PHYS 429A,Every Week,2:30 pm - 5:20 pm,M,Elliott Building 123,"Jan 06, 2025 - Apr 04, 2025",Gradable Lab,"Byoung-Chul   Choi (P), Andrew John  MacRae",Face-to-face,0.750,"This is the second half of a course that runs Sep-Apr. You must register in the same section in Second Term (Jan-Apr) to complete your registration. For example, register in PHIL100 A01 in First Term and PHIL100 A01 in Second Term."
202501,PHYS,Medical Physics,432,22600,PHYS 432,Every Week,2:30 pm - 3:50 pm,TF,Elliott Building 161,"Jan 06, 2025 - Apr 04, 2025",Lecture,Magdalena   Bazalova (P),Face-to-face,1.500,
202409,MUS,University Chorus,480E,12458,MUS 480E,Every Week,7:00 pm - 8:50 pm,T,MacLaurin Building A144,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Kinza Lyn  Tyrrell Schmidt-Paborn (P),Face-to-face,1.000,Section restricted to BMus students
202409,MUS,University Chorus,480E,12459,MUS 480E,Every Week,7:00 pm - 8:50 pm,T,MacLaurin Building A144,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Kinza Lyn  Tyrrell Schmidt-Paborn (P),Face-to-face,1.000,Open to all non-music majors.
202409,MUS,University Chorus,480E,12460,MUS 480E,Every Week,7:00 pm - 8:50 pm,T,MacLaurin Building A144,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Kinza Lyn  Tyrrell Schmidt-Paborn (P),Face-to-face,1.000,
202409,MUS,Chamber Singers,480F,12461,MUS 480F,Every Week,10:00 am - 11:50 am,MR,MacLaurin Building B037,"Sep 04, 2024 - Dec 04, 2024",Lecture Topic,Adam J  Con (P),Face-to-face,1.000,Placement audition required. Non-Music students may contact the School of Music to request and audition and permission to register on a space available basis: musicadmin@uvic.ca.
202501,PHYS,Introduction to Accelerator Physics,435,22601,PHYS 435,Every Week,10:00 am - 11:20 am,TF,Clearihue Building A325,"Jan 06, 2025 - Apr 04, 2025",Lecture,Tobias Lars  Junginger (P),Face-to-face,1.500,
202501,ECON,Fourth-Year Honours Thesis and Seminar,499,23479,ECON 499,Every Week,1:00 pm - 2:20 pm,MR,Clearihue Building A326,"Jan 06, 2025 - Apr 04, 2025",Lecture,"Colette   Salemi (P), Donna Leanne  Feir",Face-to-face,1.500,"This is the second half of a course that runs Sep-Apr. You must be registered in the same section in First Term (Sep-Dec) before you can register in the second term section. For example, register in ECON 499 A01 in First Term and  then in ECON 499 A01 in Second Term."
202409,CSC,Simulations in Operations Research,446,10832,CSC 446,Every Week,12:30 pm - 1:20 pm,TWF,Cornett Building A120,"Sep 04, 2024 - Dec 04, 2024",Lecture,Kui   Wu (P),Face-to-face,1.500,Reserved for students in a Computer Science or Data Science major program. Software Engineering students must register in A02.
202409,CSC,Simulations in Operations Research,446,10833,CSC 446,Every Week,12:30 pm - 1:20 pm,TWF,Cornett Building A120,"Sep 04, 2024 - Dec 04, 2024",Lecture,Kui   Wu (P),Face-to-face,1.500,Reserved for Software Engineering students. Students in a Computer Science or Data Science major program must register in A01.
202501,PHYS,Colloquium I,460A,22602,PHYS 460A,Every Week,3:30 pm - 4:50 pm,W,Bob Wright Centre A104,"Jan 06, 2025 - Apr 04, 2025",Lecture,"Jon Paul  Willis (P), Justin E  Albert",Face-to-face,0.000,This course meets with PHYS 460B and PHYS 560.
202501,ED-D,Communication for Personal and Professional Success,116,21105,ED-D 116,Every Week,3:30 pm - 4:50 pm,TR,MacLaurin Building D207,"Jan 06, 2025 - Apr 04, 2025",Lecture,Jonathan   Woodend (P),Face-to-face,1.500,
202409,MUS,Music Research I,498A,12462,MUS 498A,Every Week,9:30 am - 12:20 pm,W,MacLaurin Building B117,"Sep 04, 2024 - Dec 04, 2024",Lecture,Joseph Robert  Salem (P),Face-to-face,1.500,
202501,PHYS,Colloquium II,460B,22603,PHYS 460B,Every Week,3:30 pm - 4:50 pm,W,Bob Wright Centre A104,"Jan 06, 2025 - Apr 04, 2025",Lecture,"Jon Paul  Willis (P), Justin E  Albert",Face-to-face,0.000,This course meets with PHYS 460B and PHYS 560.
202501,ED-D,Learning Strategies for University Success,101,21096,ED-D 101,Every Week,8:30 am - 9:50 am,T,TBA,"Jan 13, 2025 - Apr 04, 2025",Lecture,Allyson Fiona  Hadwin (P),Fully Online,1.500,ED-D 101 lecture and all labs start the second week of classes.
202501,ED-D,Learning Strategies for University Success,101,21098,ED-D 101,Every Week,8:30 am - 9:50 am,R,Clearihue Building A105,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Face-to-face,0.000,ED-D 101 lecture and all labs start the week of Jan 16th.
202501,ED-D,Learning Strategies for University Success,101,21099,ED-D 101,Every Week,8:30 am - 9:50 am,R,TBA,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Fully Online,0.000,ED-D 101 lecture and all labs start the week of Jan 16th.
202501,ED-D,Learning Strategies for University Success,101,21100,ED-D 101,Every Week,10:00 am - 11:20 am,R,TBA,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Fully Online,0.000,ED-D 101 lecture and all labs start the week of Jan 16th.
202501,ED-D,Learning Strategies for University Success,101,21101,ED-D 101,Every Week,11:30 am - 12:50 pm,R,TBA,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Fully Online,0.000,ED-D 101 lecture and all labs start the week of Jan 16th.
202501,ED-D,Learning Strategies for University Success,101,21102,ED-D 101,Every Week,11:30 am - 12:50 pm,R,Clearihue Building A105,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Face-to-face,0.000,ED-D 101 lecture and all labs start the week of Jan 15th.
202501,ED-D,Learning Strategies for University Success,101,21103,ED-D 101,Every Week,10:00 am - 11:20 am,R,Clearihue Building A108,"Jan 13, 2025 - Apr 04, 2025",Lab,TBA,Face-to-face,0.000,
